Id,SalePrice
0,146544.48487600568
1,152141.36878093448
2,216268.9467662623
3,110415.10253266769
4,173725.15935259464
5,87319.0308731246
6,104851.73086201097
7,157715.6018440898
8,173377.75803780707
9,169452.61665511318
10,133908.71899735404
11,130749.9799306409
12,144611.96555676928
13,271085.7343031801
14,146610.48019737971
15,105043.60344124783
16,164463.83741968544
17,111549.6050035553
18,203355.48278366623
19,175402.35887005203
20,155263.9406075629
21,133184.93270811066
22,190536.7267948928
23,156049.2524794985
24,172805.89623678627
25,123142.75660242804
26,110547.8609113628
27,113279.99477828178
28,161904.46838256984
29,62651.169332482736
30,115336.7015931477
31,82759.10164771636
32,190089.63350051083
33,141063.18428108073
34,208626.28447879117
35,168537.4156608726
36,110685.994780574
37,131913.1794192947
38,112239.13772900158
39,190116.57819358644
40,173000.91133029596
41,198943.2835792735
42,134096.10157339682
43,148172.43745055026
44,189011.5000111733
45,94702.14357010182
46,213351.29854280886
47,122786.56836130621
48,126615.66766054113
49,124803.6288956824
50,107731.06317354029
51,197626.5951413731
52,220537.4769294724
53,121565.79736799723
54,94461.69386256486
55,148422.0556422394
56,162058.72620411112
57,138015.2155927926
58,146314.92956817313
59,228905.56104517425
60,327917.74574749207
61,153453.92389916198
62,147755.0814222755
63,158129.83072157588
64,158785.92105906957
65,334737.85204450006
66,100864.85306287743
67,207972.92433009308
68,83279.10833389068
69,141462.66518243938
70,69631.55464801833
71,359881.6195259779
72,208990.1492351679
73,146604.82672428375
74,127528.72029437951
75,199919.399482416
76,607353.825564845
77,136234.06159645156
78,135156.10037580784
79,96116.93910036143
80,386927.3278973175
81,186959.67736037797
82,116962.40948041552
83,124209.23778949224
84,98157.86173109896
85,220426.54055653466
86,418106.8692141834
87,121266.68301882828
88,170185.93955820345
89,236793.67404167133
90,131006.89905833756
91,140830.37758205866
92,112620.45825502544
93,120141.04405619239
94,202434.686931764
95,150171.05541144277
96,134104.9748345525
97,200667.04557782784
98,227975.1187639765
99,198713.3723004983
100,215912.7274200092
101,331688.2510071164
102,168773.78394376743
103,118402.43610304478
104,542014.1046553615
105,146571.3761612561
106,126418.44105794793
107,163038.97371856135
108,191645.61422498978
109,183445.3941064243
110,160114.87739856692
111,170119.99405772064
112,214382.74064651504
113,111541.9084415196
114,164547.89029410784
115,233610.99793972727
116,493525.2722989101
117,113074.25941004534
118,120817.48054036265
119,357560.0350159734
120,200060.32095847477
121,396393.91229325207
122,310488.36261310265
123,321321.036554717
124,173268.5630424316
125,119598.14998121082
126,370738.06009703
127,108667.12031617598
128,132222.6613824399
129,92683.78443384496
130,252555.43207650655
131,112617.66465978848
132,218557.58018844575
133,151225.3369485339
134,190713.76533310954
135,168191.81395831646
136,224525.569107536
137,203202.5329445937
138,149838.13457450038
139,212713.83295166714
140,129059.17728882085
141,177867.28380524868
142,140870.52781389502
143,142702.72863337875
144,148655.91913153196
145,115023.49746968539
146,95184.25922439445
147,165871.84840730624
148,140294.8855624661
149,46759.77879506769
150,209249.9448615996
151,192456.18523980596
152,160555.6407042673
153,107276.2110970344
154,119294.36839326005
155,107571.26867886668
156,135797.48633289034
157,73047.71199408069
158,131630.1601815162
159,249108.92594590643
160,262473.71574951033
161,232530.45236480888
162,120358.41412395309
163,136961.96176028415
164,509553.7322984127
165,288991.2518146443
166,229715.93628919637
167,162447.18727318652
168,168722.54511422804
169,273014.3294942138
170,191419.46726817335
171,503654.8529293147
172,149317.39122195786
173,208841.35220009205
174,139841.6189067224
175,189330.07731383468
176,184406.0910614559
177,102152.73921309703
178,153843.686059903
179,78513.09925348172
180,149675.73676930834
181,96424.58722826221
182,183419.5565042185
183,255521.20342017163
184,192784.12119600654
185,131377.1753111208
186,116747.80144696368
187,191795.54902918637
188,193812.899343231
189,145949.1788073302
190,6657.112435138784
191,172854.81511268043
192,120002.62268084858
193,98144.6523263324
194,94902.10268583952
195,173996.75915260264
196,157600.37055047601
197,269830.2981602998
198,152837.3641648203
199,135944.04345664196
200,129048.16653062461
201,324791.46101469116
202,195290.40515453322
203,136250.17920854513
204,167937.17621073942
205,118303.52090943034
206,119473.61011881789
207,132579.51043005206
208,133346.3307044045
209,205329.99573568255
210,219668.06493307685
211,211960.5862218344
212,200643.37422661146
213,121225.29366942355
214,419614.72728646256
215,245655.42188793013
216,180892.60313447146
217,233504.3424550729
218,122512.0382996467
219,96787.29735756235
220,147545.99784441304
221,166843.27748275804
222,140363.293072726
223,161474.2338132566
224,179839.90002705914
225,130862.29182233557
226,102849.3267766696
227,241460.67334883963
228,232957.98206332792
229,167005.77036537952
230,285080.3976267028
231,202414.9497056182
232,99737.14443205518
233,126239.06917888811
234,98834.18638919189
235,236249.45688457333
236,174187.95048731053
237,98789.24563743058
238,431511.8007681833
239,370334.8315792808
240,200026.24532143993
241,268499.64365918154
242,144448.2400783496
243,302942.2639713099
244,256416.16191166767
245,394258.56741026195
246,236988.34063678514
247,114541.99607792904
248,123163.25732219848
249,176897.6744126617
250,304546.1304423335
251,295041.84787742305
252,140396.7422677076
253,225002.20594765
254,233881.523123289
255,179729.02783767204
256,95333.83498757984
257,68981.74297780392
258,436186.24485590623
259,209518.21578902577
260,241220.14243383636
261,177316.53970665438
262,134178.51653682836
263,104212.11579416553
264,143666.4767773121
265,258650.00060954306
266,160855.39321456174
267,141143.83021971805
268,193758.2287590052
269,197374.40949746768
270,145924.72386019607
271,177477.05200022308
272,210984.98572743114
273,161240.64147901977
274,354996.9771276682
275,111087.02612345305
276,142940.73077684862
277,129520.44752876041
278,205439.1079665334
279,101319.34523369663
280,118353.58097912895
281,227675.8280780972
282,134852.53695836605
283,127267.95111791801
284,85046.2888185659
285,148602.94490310526
286,257114.08096575795
287,254650.25474049407
288,87648.50267911132
289,97053.00801851274
290,138548.18322945014
291,103282.00246423099
292,101223.97075886338
293,63840.853807950974
294,110687.6488061432
295,195016.40202380158
296,129095.87224467483
297,199333.17449496128
298,270755.7462461849
299,243227.5839977645
300,146614.77753037715
301,177304.20218273986
302,352405.7357097254
303,130544.0677293709
304,130920.2404626779
305,66338.84947467968
306,91145.25260108884
307,333231.86967083823
308,203903.5237921134
309,134051.5369512285
310,135155.42611986736
311,245804.3353622933
312,233154.7973075927
313,259542.79568140255
314,263007.32017258345
315,90303.62909658172
316,329581.4075085969
317,386195.8278628832
318,254468.59676657023
319,225566.08406882652
320,86255.91932364192
321,78975.90185007453
322,135765.4425239046
323,152472.7183201823
324,267597.7305710793
325,127010.76072807948
326,138646.7075517989
327,162344.97002612636
328,182572.46795018832
329,205779.1392402266
330,152068.02795693185
331,156059.42997885926
332,167388.096703219
333,133281.81976048148
334,204417.48858260352
335,111292.84339910606
336,172324.36255583784
337,111542.95308037323
338,101714.4899985625
339,111412.33490441076
340,161371.99140545924
341,193723.04296471016
342,103368.37929900212
343,173385.7260714922
344,186945.25021362968
345,274863.49821432563
346,234192.59486142546
