Id,SalePrice
2658,168252.86897760298
2718,202237.7653822674
2414,182919.3377106028
1989,143236.93141398212
625,169256.797813304
333,102095.50700935755
1327,113911.34815579184
858,144722.66582858982
95,209699.03280361867
1568,150411.4838218665
2482,191707.13315626778
1364,128840.99830969686
2584,158623.2809494662
818,316162.1952517512
2673,139967.6106671847
2089,117238.44003638877
1297,151520.47127610294
790,118604.461503463
2616,183919.06892062537
720,185176.55973324718
222,126123.53430487857
557,123325.75443643278
1148,224894.27618528873
2766,130143.43818037666
534,188552.46413164036
1452,101893.89645197729
630,143699.8124407694
2648,191112.1120564899
125,159484.9328267877
1904,70700.36275308767
1670,110572.99326748101
756,134286.9136568003
717,276819.7840384851
1032,154689.0531288391
852,221603.00732733723
1731,167106.83514485665
2639,163119.75477379697
2071,120138.96575084026
1267,129033.66983978669
1851,205677.1925935448
567,179333.03621866833
2439,204956.32953872092
1898,159937.02123357082
647,149578.04587985342
2256,216191.72578325358
979,94684.4524690503
1444,217958.88885442293
2485,103441.55803601998
157,108899.34240218544
88,115244.29248098854
2003,116479.60499893426
186,211200.6198779286
1425,247344.81247166006
2695,133809.4824350347
738,120210.25600725423
395,142421.70775324677
1353,162873.7800806913
1878,133521.46382616175
390,147890.74748959157
1456,233990.6442275651
1103,297490.7718200495
1387,153502.26816870854
2070,136905.56027767586
1199,152812.36757152423
2479,193066.30252277598
501,300355.05015825253
2362,80571.12745008024
1718,205747.4670221865
2188,78030.70422344116
1483,167228.66251815466
2557,122916.60474949681
437,360261.91891674406
2224,191010.7361593049
1628,178178.49128563216
397,121330.0150828227
587,196490.88875704978
2182,554169.5688422173
971,138506.84587068367
2611,130242.73672511712
1887,79931.0405244607
2399,367097.7062399378
2148,214075.34971476658
304,113203.99440168534
1997,130948.57808727499
2817,143376.38872856973
1431,176164.62050616246
427,384118.3895719483
263,119019.67099875206
598,176057.71799685698
2895,229859.78838436463
687,150756.43238914583
1822,121043.97095381416
2191,116642.53297330315
179,140777.10517806036
1009,192344.5895454705
2010,116549.3785097748
1991,129913.47781242624
1411,163679.29046816798
1721,224228.73431839223
1144,201586.34019917113
593,200447.10041925748
575,284121.8515942157
1249,189541.7318833755
1604,103627.31925289784
1064,421307.6214543057
1923,130303.12708882484
1988,90951.88786994564
2325,173953.0920465542
114,200174.98308103345
2700,202613.4257964568
217,176088.41567866356
343,181338.80290104146
386,217800.39633773488
2005,110856.66855083911
2908,114278.13060483025
1814,214530.091723555
2446,442365.4056238661
208,166920.13270540547
1679,144734.11949313775
822,348661.9550872125
6,181588.93857316225
1781,393294.7631036554
2397,314858.6381951929
2340,279025.4233909955
1618,158181.39711178222
2843,190415.8185808806
1061,371276.7093736094
2786,100531.26129445602
1935,121263.57861802928
1341,108282.78673669555
521,241593.78202010883
2136,133848.93444747975
996,170922.0031703203
227,138235.70682607812
135,141927.00902687397
1167,170219.0757665573
294,208601.86232168536
1776,206622.31735533525
540,180110.02321811797
1717,205747.4670221865
2303,98221.25275424837
116,170729.6612561157
127,129043.48160608098
1371,121844.45442311843
1014,167577.85630134016
1507,67116.84640327824
702,180940.79597506055
750,180817.9628203352
261,125743.0852279101
1559,101813.09747306062
577,215150.5594781922
2812,203447.35888354172
2080,153640.4594858911
1368,95866.84477361896
2376,100450.47387277361
659,122057.0944372576
1235,122730.07686112737
332,82665.01941251138
1917,121210.63157640338
2094,288760.84129955503
1460,259458.0867792319
1471,201612.9444286563
1509,111314.67784851881
1922,113423.66234174711
433,427427.41257761745
460,316733.90984385915
1116,238314.56845892072
1137,163275.91122135113
53,183310.92902479242
2354,233967.1699777417
1475,209772.6321921709
1761,492070.9016928708
842,141101.21112287857
2739,185664.56498763026
2509,174457.561367993
1007,206501.6782760149
2610,171257.9735088558
1952,144882.24306446107
2719,204770.5442781423
2921,99998.01617463824
1966,129885.27836383725
292,130982.40773879319
1204,182650.23840474116
1829,219944.00202986956
2419,183461.30612193723
391,155872.19033050252
798,109440.55604523617
481,183960.16766397402
193,175297.7632075779
555,125673.6532680278
899,115987.34027796773
2357,167886.55064780128
328,106361.43282725691
1356,109752.64565461464
1154,100275.7672024208
1730,183451.83390718154
2249,121040.191297783
1119,244179.09961826296
2856,134654.6424874759
1394,128285.87082397436
2587,121783.94918534988
61,332991.5920247558
2661,185126.69125295148
2711,108779.66955169529
1147,205508.54239690717
757,128412.80638889776
2623,106903.51826388497
2378,147987.036854562
1413,134253.23035990837
1722,208981.16357335576
1112,229426.25202279733
1623,173811.79547819903
1201,207796.64096839845
1513,145867.56428539025
957,213123.25093054734
1171,275129.0194469412
1145,202348.4064796498
2726,200837.1255963419
703,117509.52725650009
760,107550.53348166656
1964,124840.64676473534
2512,194238.7735672154
159,134590.7232927989
1281,173322.2381158205
468,188548.15033217816
290,117683.86568536492
665,129633.00140161774
1463,240853.00305305517
1792,233663.79446765856
923,134137.31604560147
500,303574.35080728144
1408,160782.68020936786
331,66257.68096295056
170,181158.27960873017
2192,96262.23842799242
2571,291633.5248001402
2314,156846.33082431922
2647,97374.75041272107
422,414413.8314354528
2457,367582.15675108635
1838,243766.23109300376
2805,220678.20117844656
1645,155151.99496900823
1711,314468.53027235984
2825,278284.5113446872
322,351910.9660917788
2103,256051.59515730443
342,106548.76429898888
600,118607.23935373154
488,180843.38711981772
1725,346657.3607257322
2246,242225.43372458618
2847,137937.66203011363
806,222685.8322437713
530,222807.13281647302
963,177148.24878888243
2678,125385.38233419253
171,83061.62073537124
2401,415832.9680023176
805,214155.59202113556
2259,248669.46924400324
1748,167812.394632421
1361,127539.5805320494
1677,118790.49886266189
1406,145385.92573682882
2322,253165.75976855014
688,174077.69732380693
143,137188.80075475323
804,206406.54003364313
1214,163715.2828145472
2828,138710.34744966181
1999,195988.975919102
2467,196616.55078495666
2665,165008.0554351948
1538,305826.4756006828
398,120004.33123997474
2822,127391.5485872346
2157,168126.8760693451
1856,189631.92282731892
1269,101059.20207373523
2570,117089.19726826496
2320,224830.3937102627
1517,139874.12462984733
2304,102900.1869045042
1312,94710.70511941207
2012,129573.46485747395
506,211422.41985035746
2865,188479.33701330324
2367,110337.13337089431
554,108911.25226524635
238,127721.10076863723
1954,104332.38583699576
2488,131977.66810676045
2291,99998.01617463824
1969,78272.64608883376
2725,158157.1562170419
