Id,SalePrice
2658,130907.14081749151
2718,158863.90573582088
2414,220761.85863560712
1989,104464.1158504941
625,179403.3139686487
333,85889.04114010168
1327,105241.03576808167
858,149074.0555606669
95,164463.20755405346
1568,155920.03979135177
2482,148700.67272345698
1364,120781.71895203371
2584,145146.5252553083
818,271123.6907642246
2673,145033.2286814627
2089,117851.7604938611
1297,160256.08883068018
790,117114.81934254465
2616,191928.06171050508
720,194450.18291273742
222,158319.00359700707
557,130486.64336023087
1148,189948.8218396492
2766,167072.87334083335
534,168212.58540128396
1452,118565.5195010599
630,131721.62160930922
2648,110029.2358954792
125,165707.21998188773
1904,71536.8256106156
1670,111751.45054058844
756,96336.86956632281
717,188030.29857707533
1032,149049.4119955977
852,211785.64106906086
1731,174869.8214562903
2639,118180.55552313251
2071,99665.85267525687
1267,119528.25747679883
1851,187461.85592866232
567,174994.545257004
2439,203728.2234370059
1898,140500.37726420833
647,157694.6321840173
2256,197579.32015911175
979,91359.39338678858
1444,216458.78760693886
2485,127291.78897667283
157,128939.28294053164
88,125550.99778092877
2003,103404.00994873584
186,183351.38994938065
1425,226606.6130707927
2695,124067.693334632
738,112980.29661488501
395,138692.90001661552
1353,155901.8233919072
1878,136634.40773032172
390,152062.54129664446
1456,227485.62278762847
1103,320224.974706008
1387,138614.68083328215
2070,148232.01689212126
1199,162174.03635503238
2479,172273.37458330314
501,326828.0143103199
2362,97231.59479062352
1718,207389.1803734539
2188,100734.67919884778
1483,150616.65274905704
2557,99407.87039875211
437,353372.5454361058
2224,208115.30813473734
1628,154606.6762430696
397,138823.2978651469
587,201516.53909512731
2182,580448.9149690279
971,136893.81917880225
2611,138175.21138093932
1887,93929.07365282788
2399,381926.4904255452
2148,189799.71718143488
304,113887.78563284277
1997,133001.15983800782
2817,121652.89403262301
1431,221179.67104809784
427,385264.5606540893
263,119038.7105963967
598,179016.72919357516
2895,227924.3666228419
687,123403.2218361407
1822,141091.53280783116
2191,116100.39725851582
179,120424.28163157782
1009,211456.41531592104
2010,143626.02259770277
1991,145783.42064366164
1411,193919.7871234397
1721,230276.43264873413
1144,198268.12294281131
593,214764.71656192592
575,317143.9166750832
1249,172170.74006405738
1604,116492.64781088223
1064,503537.2393237769
1923,149685.763005941
1988,118929.0662767009
2325,175647.92342023167
114,193630.94005617368
2700,174133.9789866044
217,140599.80857753963
343,178938.9247987069
386,216466.3914896635
2005,118402.91133549763
2908,143257.55244441138
1814,234638.38518415496
2446,485295.53110476804
208,127525.25456518926
1679,115692.23650639944
822,358674.41227015154
6,199581.1070241516
1781,403631.8506344552
2397,305414.8450178802
2340,324225.9330191673
1618,171728.44301417662
2843,143501.32148720475
1061,370798.24158447934
2786,125350.53827085496
1935,131064.53461764296
1341,119931.05072968024
521,266440.38796584174
2136,138576.42116130394
996,215539.41023187287
227,159156.34085561096
135,177381.80392584528
1167,163468.58263881574
294,220054.24015556255
1776,192995.00983293296
540,155148.18774725846
1717,214131.51162169458
2303,128514.47024156309
116,180934.68014687786
127,147137.354387396
1371,133987.28072341648
1014,140959.43776048705
1507,108321.72481020923
702,114260.07867824317
