Id,SalePrice
2658,140297.74817407923
2718,151442.92402993608
2414,224568.37002698134
1989,119930.06635171478
625,183276.3996877952
333,81052.48011804046
1327,103901.11515520164
858,155592.0520682775
95,165290.99453205848
1568,165659.78880458302
2482,149717.46436724951
1364,137058.27987994207
2584,149172.29447637056
818,292316.6461982629
2673,143459.27344463184
2089,129458.61320237606
1297,150628.97908441257
790,120226.64339816873
2616,196810.7870614766
720,179141.10425933672
222,163355.50465646316
557,125754.12598949787
1148,176883.33635277394
2766,168212.8636630783
534,169828.27137965476
1452,118613.93293686747
630,111912.51787066995
2648,130513.19690513797
125,162247.79066220624
1904,43177.17005962925
1670,102025.3091846651
756,98423.08219366404
717,203748.8476451995
1032,143352.2655629709
852,218122.51986789668
1731,169092.19025744963
2639,113050.76646510139
2071,109180.57114428445
1267,135081.14143171697
1851,190887.2344501072
567,172621.092695622
2439,206906.87523580156
1898,152629.56175030908
647,149474.80952901696
2256,203897.22737546288
979,92225.78187899897
1444,217157.07723088446
2485,132860.82570742327
157,137309.72677380987
88,118104.64486392005
2003,99617.46916010813
186,209489.03712050745
1425,226995.11246294063
2695,128302.78196114884
738,87299.26991248038
395,155772.12030274118
1353,171005.67045596102
1878,140076.93482625764
390,162615.27098122565
1456,230772.45716726047
1103,309902.5769326851
1387,125277.11440116749
2070,152902.78585884743
1199,165342.00652689766
2479,172337.84634885727
501,321385.3311439556
2362,88151.8695047195
1718,204552.46363851067
2188,77822.87420895998
1483,150647.26587513788
2557,99706.86752616824
437,341098.1272890165
2224,200151.12091100332
1628,172447.70720387367
397,139471.84045152366
587,192092.72081490862
2182,524590.7078378041
971,151875.45585126337
2611,138561.09940865636
1887,96860.9195838878
2399,380548.17361131497
2148,192247.63724347437
304,129932.72544215457
1997,121038.21456714603
2817,98116.63356125774
1431,227144.97470994096
427,374889.26718219765
263,129966.90165336407
598,169592.02521141386
2895,232348.74836055294
687,127483.43242143537
1822,134714.59408408543
2191,104258.73662820482
179,123226.79711377085
1009,212642.7639039451
2010,145942.05859190668
1991,128356.50691797468
1411,204217.00571593177
1721,231026.15172661317
1144,196812.7198436294
593,216857.2509746314
575,334599.3355926471
1249,164705.9932476608
1604,123191.4388036821
1064,462399.3600339206
1923,143959.96600446315
1988,119405.37689134874
2325,172860.43597876327
114,186051.58100092574
2700,170220.21652366826
217,140048.84611532767
343,178835.09450561204
386,216522.58833663154
2005,107345.6162059016
2908,138499.20303332014
1814,219572.35051291191
2446,462780.9168019295
208,125430.74263655371
1679,111005.10006764671
822,344600.1952471031
6,195363.77570865874
1781,385026.3655465096
2397,315146.90117214166
2340,309314.2060792409
1618,173498.46421904967
2843,135692.0206067399
1061,368355.13333974883
2786,116119.66186481272
