Id,SalePrice
2658,129750.17394764906
2718,159076.41853667994
2414,220921.50895258583
1989,104722.89922983595
625,179592.40813152547
333,86090.32251622049
1327,105095.10759221984
858,148962.1651464265
95,164286.28180862076
1568,155603.8452360424
2482,149112.36377361766
1364,120630.59398218947
2584,145364.90016907593
818,271209.01478065446
2673,145066.38134970385
2089,118592.48312641913
1297,160159.27065145713
790,117273.61034014286
2616,191722.29445914508
720,194279.72313233966
222,158494.10308248483
557,130485.98675005362
1148,189889.8834324524
2766,167564.11909968764
534,168158.16406344945
1452,118498.9801451842
630,132036.15762454388
2648,110355.05064862533
125,165833.68124549423
1904,71390.81440640226
1670,111626.30064350538
756,96543.06781338535
717,188219.23060809393
1032,149033.1822212162
852,211951.90614566684
1731,175136.75922009442
2639,118337.10992688444
2071,99110.38566401697
1267,119560.50769092384
1851,187410.4580774343
567,175485.7729638396
2439,203931.7706102067
1898,140757.0354002545
647,157807.9132612804
2256,198119.26374541834
979,91513.94782174227
1444,216780.99888283588
2485,127270.09812505511
157,128813.72554631166
88,125543.32359667038
2003,103393.08321300123
186,182967.41411182546
1425,226686.31594446208
2695,124065.61380027543
738,113355.45392380886
395,138700.41505020438
1353,155802.30892592203
1878,136589.19972259228
390,152220.66944658099
1456,227590.7491617829
1103,319695.0250795407
1387,138123.8268665095
2070,148350.9085595972
1199,162262.4649818482
2479,172666.04715817343
501,326401.003396014
2362,97119.89915287396
1718,207521.62645328042
2188,100828.50128259261
1483,151019.9280105316
2557,99912.93823284916
437,353232.4516184265
2224,207865.6684470258
1628,155082.44169109938
397,139009.95648580336
587,201480.63807686896
2182,579190.5542838587
971,137023.4361995185
2611,138478.08109812
1887,94195.17947289933
2399,381490.99125941435
2148,189901.29838218048
304,114334.54568710909
1997,133288.11598716254
2817,122023.1625442539
1431,221137.51190074976
427,384867.1996495178
263,119006.31956956396
598,179222.0313721321
2895,227680.49270702963
687,123224.2074510343
1822,140989.6401294588
2191,115809.07461414779
179,120359.83324083942
1009,211685.89907690976
2010,143276.2569452671
1991,146158.98768317286
1411,193562.60620290594
1721,230392.36248334765
1144,198340.21179645197
593,214642.6775694741
575,317139.19536757364
1249,172248.7461761499
1604,116710.22159252151
1064,502147.12047563447
1923,149755.5774691087
1988,118564.97418139523
2325,176019.03070989577
114,193584.3347022173
2700,173804.93561228405
217,140420.49616314337
343,179277.62985086424
386,216360.8955207806
2005,118693.37864667195
2908,142973.13805244945
1814,234707.04111504764
2446,483710.6935161016
208,127732.20760291723
1679,115375.71408329513
822,358529.3571295157
6,199785.98456934834
1781,403050.7024716317
2397,305363.92956289055
2340,323714.28367238934
1618,171583.70277498354
2843,144015.0776872318
1061,370339.93878458004
2786,125733.83364615677
1935,130928.91360545554
1341,120258.44257804255
521,266154.6894077654
2136,139060.47629093518
996,215581.54762996326
227,159428.93374511143
135,177329.98059898723
1167,163391.84175199087
294,219928.78574995886
1776,192748.0390806198
540,155187.2244471392
1717,214288.28803717374
2303,128481.96609842943
116,180901.92981625948
127,147210.20741921838
1371,133596.326399001
1014,141490.7469453246
1507,108343.6219163601
702,114773.38579673834
750,150675.837943074
261,141071.6524514061
1559,64406.22005413652
577,205180.58023390913
2812,188068.0166188654
2080,151688.20400087629
1368,109460.79023037027
2376,125134.03261272433
659,109130.98842315542
1235,140454.6878045529
332,73174.54094138506
1917,132566.03103462912
2094,252780.86802890588
1460,253941.4139445741
1471,229389.84275657707
1509,122105.57098183256
1922,132941.93689634657
433,483284.60310282744
460,292528.51932314533
1116,230533.31088273972
1137,159651.76968315025
53,168187.10771781637
2354,267738.5575733674
1475,189018.81479416665
1761,516442.2303031449
842,147432.4409381717
2739,208625.43196743104
2509,141140.20132804214
1007,191118.78212188947
2610,158158.099749866
1952,96001.57376669737
2719,159817.04993195698
2921,80580.32199380387
1966,153015.92268400174
292,110693.66546002642
1204,189544.6049394604
1829,245737.62773320978
2419,195432.0794214248
391,144840.26222420429
798,107975.59698093474
481,201092.1390314891
193,191086.7371071903
555,124625.24450832485
899,35119.35412074585
2357,183143.96162056035
328,125548.72895202643
1356,105965.11989471351
1154,107226.0149823982
1730,184564.38400300842
2249,160825.79794986753
1119,274573.9062716826
2856,159167.69676520984
1394,136458.12635078383
2587,123748.85061701029
61,321527.1361787951
2661,188089.74908702553
2711,127958.65220288621
1147,180953.4885952228
757,127657.53074015328
2623,112639.85084362901
2378,142480.24870722325
1413,137666.3131256962
1722,213640.46631945408
1112,228077.09010677176
1623,200069.93231031526
1201,208533.2217745022
1513,126285.67360185421
957,373512.22502921394
1171,259579.52986942645
1145,184223.75704380876
2726,225576.6930675346
703,131681.4612672996
760,107016.81814823562
1964,145318.0377860261
2512,169088.84123289937
159,125640.7625794833
1281,167694.5534826949
468,193521.21173729302
290,124306.41189396485
665,97247.77591014082
1463,237356.2248424476
1792,217116.6102294985
923,161489.6068316863
