Id,SalePrice
2658,128006.63725254824
2718,156159.40285525844
2414,224227.1805863697
1989,119326.78927957197
625,185130.63977599586
333,87310.54131279723
1327,112707.25231661415
858,158658.6456712659
95,165521.4958356924
1568,160492.80023892224
2482,149725.60980566498
1364,127155.27233620686
2584,148649.05587936728
818,296486.61473923246
2673,147847.51980102062
2089,129544.47303153155
1297,142114.9600253792
790,118875.23699608748
2616,190064.20458193147
720,175227.63098325464
222,165908.59796648496
557,123293.3219123676
1148,182416.59874342312
2766,167631.97051305324
534,165190.09228260582
1452,116331.94760729978
630,125689.70472675213
2648,136616.33175732358
125,157887.81636597007
1904,58105.2874434453
1670,106832.04247638513
756,102678.00104769948
717,207790.85665666638
1032,149959.7389146688
852,216785.92131715151
1731,163743.13012216194
2639,124304.44065472437
2071,95300.72737418464
1267,133143.50578279537
1851,187736.00395828532
567,171009.42860334553
2439,209114.73796871188
1898,150488.1445542709
647,141898.4651214371
2256,204798.7443538492
979,96142.845399766
1444,214089.06470749294
2485,134442.81558216037
157,133423.80013404228
88,122994.84310429101
2003,101094.66778743616
186,196534.0459524265
1425,231662.3367622497
2695,135039.28006562288
738,94140.32456305018
395,141527.12268888252
1353,166126.02693498996
1878,136985.62673318293
390,153714.68536077393
1456,225332.09272642736
1103,304702.94645052636
1387,124682.54497554875
2070,149098.91988055082
1199,165157.45491173887
2479,173200.9227842861
501,321254.3973218498
2362,91208.0194003908
1718,207064.0173414948
2188,98850.1844661769
1483,149596.21173410094
2557,105598.75687927636
437,338934.7685010135
2224,204207.2314647301
1628,169433.30171400588
397,141901.06692436687
587,194105.40951489029
2182,528522.5313917217
971,140112.7178487191
2611,135465.76402153377
1887,89916.32693385798
2399,378546.9755117786
2148,193420.91240341775
304,114280.96000109427
1997,128618.41152325459
2817,112312.14424971747
1431,216622.1119990293
427,359230.9640958372
263,127817.18081969162
598,173949.25582966325
2895,236310.148929036
687,122561.8911449681
1822,142761.44817441353
2191,108150.4108932442
179,118966.42727669957
1009,210204.41547694104
2010,144051.50865539024
1991,132742.41520047956
1411,211221.46883981442
1721,234813.31904503284
1144,195976.13272639154
593,218400.08623143518
575,327427.9941079768
1249,162468.59492155374
1604,123801.50867045089
1064,432331.59106484894
1923,139759.53869025223
1988,120240.83473244752
