Id,SalePrice
2658,122961.08640251428
2718,160661.73596191476
2414,224400.54186176774
1989,109906.04998508598
625,184006.36918249802
333,89013.40674189612
1327,105574.73751661273
858,150890.3100581144
95,160686.83287129996
1568,151853.3928897183
2482,156093.51694952365
1364,119636.27049323641
2584,144926.80195770628
818,275140.6841923223
2673,139361.09686100238
2089,129152.54966946591
1297,160686.1937171778
790,119855.03619357955
2616,190485.01150167265
720,197788.4428729506
222,163820.09972953924
557,129358.64220237298
1148,185795.8438892493
2766,171566.07238779674
534,168813.0095777598
1452,119501.56726346788
630,132978.1608934005
2648,117975.9349798075
125,167963.6613906118
1904,68914.61814152771
1670,109597.96702113649
756,100863.14366654411
717,186697.75592808696
1032,143889.39177349902
852,217790.31502941952
1731,175739.3708878045
2639,120186.01896352458
2071,98235.24467243782
1267,128506.52194677832
1851,187721.6854662182
567,180313.83237063716
2439,207877.55232901516
1898,144592.10280461574
647,153447.7327054391
2256,199019.03408975623
979,93334.26128825569
1444,221939.48255914505
2485,130851.2748575813
157,129984.35194851589
88,124587.01998084574
2003,101444.37830107863
186,185662.13879615898
1425,230411.6162324911
2695,126654.62549598483
738,112415.47452130418
395,141940.74033657688
1353,154963.17632064346
1878,136167.0187909259
390,154947.8145296786
1456,228693.96819028992
1103,304440.3567071174
1387,126311.73550647993
2070,150571.2539529196
1199,161441.000106766
2479,176562.0532305456
501,323073.04612882284
2362,95725.5148181906
1718,207858.54560610652
2188,99873.93742689659
1483,153602.31677596393
2557,105218.07040101047
437,342762.3098746332
2224,205400.13344207784
1628,163788.540818471
397,143366.31314125602
587,198822.67269459448
2182,529541.1020421624
971,140371.44462432948
2611,137115.02335201722
1887,97284.1779419781
2399,375722.1632941937
2148,193050.76676894628
304,120326.452941314
1997,134532.62003692403
2817,123640.09896520189
1431,227027.27517556623
427,380928.6089440282
263,121961.93428308671
598,178587.86462843177
2895,231708.62200619082
687,127783.31208104356
1822,142605.72625926265
2191,109333.42804280795
179,120679.14264878437
1009,217162.9371654491
2010,141757.3040869726
1991,148106.23393086996
1411,190843.94330550067
1721,236815.4223054088
1144,201027.6160790952
593,215864.50761696667
575,319427.96503923903
1249,167656.1471767028
1604,122214.28355293188
1064,472560.2642985825
1923,146980.05284119357
1988,120556.84918309361
2325,179959.8459098016
114,191354.38399172036
2700,166464.6242881583
217,134536.72324375153
343,183445.14929994382
386,218778.29828512098
2005,119521.3811425963
2908,137353.35542684677
1814,221729.69179502781
2446,452409.4867646252
208,130341.32495698637
1679,114227.6749057698
822,355154.6589098266
6,200159.06304856794
1781,382195.2445207755
2397,307605.99204167776
2340,318607.2567306771
1618,173298.67355478366
2843,147026.46466850344
1061,364899.58260451356
2786,125273.700105659
1935,131455.9654690334
1341,128259.3822379011
521,266270.52907616046
2136,143712.29266845773
996,216912.70314622312
227,159956.03494665658
135,173672.79956650795
1167,162658.68641587964
294,217567.40351813144
1776,190334.03544313947
540,156246.96349871036
1717,214958.93479512187
2303,129682.01520279434
116,180204.2035616548
127,148077.3085663195
1371,131487.7960172606
1014,139720.2985407374
1507,110987.21074309183
702,117367.00906220215
750,147364.8448248839
261,142188.95900718056
1559,69533.06437891873
577,207475.50478786003
2812,185756.12376954796
2080,147295.35090490483
1368,107250.65601746933
2376,126456.78649096214
659,110765.86066489425
1235,140362.66820413515
332,74308.19221743819
1917,132400.07275980597
2094,256188.48190626636
1460,253808.3322153298
1471,231693.3479132412
1509,120420.97548224445
1922,129758.95883920195
433,461243.44089488924
460,296114.61238957784
1116,233453.2651447466
1137,157971.94849819085
53,173953.698537938
2354,263117.18974610063
1475,190301.78020783365
1761,468562.5007569035
842,150325.82225159073
2739,198347.9639158495
2509,142800.6794590018
1007,193860.62247847905
2610,158692.84443296507
1952,100682.15538486573
2719,159614.79350674618
2921,82865.10806332027
1966,152930.13765145512
292,112700.18264212555
1204,189462.5059090364
1829,249861.47676276637
2419,195921.45180654706
391,153121.57968663785
798,106073.99506997928
481,204661.73760356524
193,181781.3524888039
555,126533.97835844876
899,47076.1900575778
2357,185790.29030782456
328,130170.83026788993
1356,108329.00220738821
1154,110902.88371789172
1730,187143.0141346649
2249,164884.21868110754
1119,277656.9495396103
2856,150643.5661402052
1394,131332.5815706476
2587,126952.43937835644
61,324921.9186102392
2661,184808.86019236507
2711,128154.43616176574
1147,182395.46999781448
757,131476.47138588916
2623,113983.44613142758
2378,145311.57122047668
1413,140361.04555880866
1722,222504.633925827
1112,229893.59073082235
1623,197306.54650612827
1201,216299.70828722927
1513,127604.40878864401
957,338784.0579082108
1171,259406.8793461231
1145,184918.35089000379
2726,218408.58808965955
703,135963.98771656497
760,107638.73411593746
1964,152916.17550800368
2512,176105.39498674028
159,122722.19268760731
1281,171306.07643395528
468,190755.86650420981
290,128424.09378817961
665,98050.84596250094
1463,237401.431747704
1792,214956.86622957487
923,157403.637992146
500,274389.26283218054
1408,182693.69751797256
331,83808.9717695762
170,144080.27738508538
2192,96714.74703813458
2571,291277.63897137524
2314,180075.9702750388
2647,79673.65891273135
422,419016.9892888485
2457,349486.0623919315
1838,206293.32224840927
2805,263873.044501908
1645,150828.04953739885
1711,300598.534470118
2825,255821.96182361073
322,381676.6445644407
2103,245318.78060551005
342,110292.91747965114
600,134112.4463681265
488,178707.42417853378
1725,308104.6753621736
2246,291573.7029318629
2847,148656.61261503262
806,230152.95202395346
530,229622.3653703677
963,179241.66547733286
2678,107920.94056496742
171,84906.87427971287
2401,438659.9059993423
805,227472.66215660702
2259,232467.6063570241
1748,189340.06625539434
1361,127660.24604362105
1677,105710.02831895427
1406,161326.5604527135
2322,245331.39081381774
688,155592.33537971167
143,133676.17600584507
804,204259.66810118628
1214,197229.51755268584
2828,147944.53571852346
1999,159997.30158855792
2467,205422.1785565459
2665,153128.9735620958
1538,322982.60749836446
398,131785.16120094375
2822,137789.46650563844
2157,142130.4238938113
1856,204237.8776262874
1269,112024.45690131414
2570,110933.54885775445
2320,231996.66690075648
1517,127677.05887576811
2304,127722.70455559359
1312,89665.71297285144
2012,140142.83587450004
506,248989.71712579957
2865,224085.02953389086
2367,88595.3500164192
554,84725.91552780046
238,133755.12865896063
1954,109571.0454276188
2488,112022.08152469863
2291,69626.0339076751
1969,112985.12283091406
2725,181801.22079826548
1482,142538.3157877606
2763,197875.7754391387
503,266940.84203054046
1584,255300.11885488086
1531,157355.86053012227
2210,170534.40385122405
459,354106.4925645995
556,130516.9482657277
1347,138283.43839327694
1290,73089.21348845997
1388,92646.0766932333
1571,290730.3319508866
2754,207431.397247928
765,135262.61132702173
2494,126934.49935884704
2870,243038.77142677206
7,231466.87678873257
1114,250279.20585851494
2418,260320.380520991
291,124634.25419238917
18,349525.5891267688
39,387801.4224454625
1001,261313.31089401222
2442,218622.46932649848
616,114267.93493822981
2680,72607.87846893868
1414,130651.28074520423
289,154299.7312357496
40,281954.56423883466
860,130318.01353541177
409,120799.19722873991
673,146792.08268526947
2427,189482.86277730498
2036,198551.35505987072
2564,158880.57992427252
642,155605.78192570675
1008,182826.92647715707
1908,131401.35259577073
2519,203388.18030686665
1369,85004.57362119897
2855,157502.22206246562
712,99061.80984805118
1943,126390.61824547156
1958,117000.53203043628
107,168900.45661976354
2295,202063.37183695313
704,94853.28599859003
676,162740.535912884
259,186748.21404126158
93,273806.67586811143
106,238903.77314424858
2315,175091.10815420706
1050,106340.44359243648
1095,210132.7253181044
2709,161433.90274412665
758,125324.89851051505
1496,156261.1561824153
2370,115733.00792423806
2458,290716.64483874384
2733,151062.67245074152
161,234340.44717304053
726,149665.70172882208
845,203171.31053413465
947,249227.43774790157
2232,120099.57475387098
2563,135173.58724271177
2299,146388.67457571684
211,63178.874299920964
605,156388.07399097778
1478,201770.55517739104
2247,279255.4543754789
2274,228360.6003853152
2869,210168.08975959668
967,204675.19936809485
2656,132698.81330405085
667,181863.3162157477
1042,104620.65968260884
2023,159265.95057470378
2447,381868.1966517458
2055,134130.67496389663
2275,300775.30534838384
2204,161727.10286776573
1563,283988.63540854
483,216284.04386137862
796,129377.27044483177
1526,163429.8987801024
2042,118214.47506209747
442,364428.66907068965
1693,329728.2561861727
1468,218613.27098079538
1430,209402.23270854616
2605,126037.28870985762
1529,199081.52449075802
335,153846.12476987258
1287,114170.5895859227
31,106876.95805400723
1785,333917.20634290675
82,149877.30233670794
2620,124753.70505178632
252,189310.91742402353
721,47917.66941496087
2165,197472.51584640876
2316,202178.25302830612
775,145519.89496152027
1558,132324.10999780823
17,193666.89585788103
1022,219493.32321271987
925,141553.2280235433
438,279216.5732445389
1270,135701.22832276105
1272,134116.5291346563
215,124792.37289077524
266,226801.31473084778
2402,292401.0870251552
1250,128600.81815258235
1984,128144.87856147223
1279,143039.62897927835
377,229377.87728704125
1252,114485.80358122144
2156,252373.37820395472
499,319392.2494952431
1374,135268.2714041827
2898,221522.97258838452
401,111026.68080492505
2721,142504.62024525405
2078,238762.8839082627
2589,125767.85643176094
1946,235525.3106370627
1334,117966.25978191521
2781,222282.7551922719
431,403501.9154570203
576,197118.5576495112
1474,209162.7095493894
2254,139025.0682203199
2155,279055.68459060584
885,114430.74677529866
643,148432.11807439046
1944,120488.9549367814
480,191969.18875715125
2845,104172.86800467587
2387,315796.3238553826
2407,205891.58996619537
2527,180144.84272322993
2514,144824.8313962935
629,130241.28202423995
80,194299.12773447068
1876,144177.0596160667
1546,118243.55666663634
2518,177193.83253813343
2347,157739.36646639765
783,225163.50964276167
1322,53670.9224764821
194,84923.71018852438
1770,296838.5454679982
2143,168489.67303158698
1229,230533.4102835086
511,263746.48462270305
46,227970.43273510662
1348,145616.00656517065
2465,199493.4775435226
387,232179.9313198754
873,223311.86176228506
1918,122549.97917268703
2764,225574.3272077511
2184,123431.92110488705
934,137187.2029980332
1920,122774.24614265776
2631,151832.79800038156
1768,521813.19924028585
2040,137617.7336251949
1749,212180.40911315914
834,248077.9149990505
1457,222057.507388233
79,96329.6815707478
2302,130043.56130274701
1817,145662.05652368278
2755,234386.13729259314
359,181423.42785047402
2059,110190.3432752873
2092,217016.5666698135
2516,227707.03731142014
150,104184.334397018
1656,133383.3427805514
83,93950.16387919094
2411,193702.06346634688
795,71344.54784378115
2312,208651.96482441988
2917,109183.83538252143
1624,164727.7896875163
2215,266836.0953951407
1211,138614.82599199846
1485,165184.96957072397
1024,180367.06998128942
570,207655.8300051133
2874,145054.27749587002
700,222051.93370520807
2756,206092.45394182182
2022,167585.15014995213
583,211689.05650114673
2392,384619.1288801993
2424,169401.28934030482
212,110849.81713888695
736,125430.74802910004
1610,171547.67709340784
890,117383.02188422345
467,184589.96546027387
578,196570.0885211113
1747,198951.83002419953
1149,154664.81016108705
2758,249746.08108848863
857,148058.48720675768
2219,265499.2575741247
733,80906.5999752406
2909,107217.9700024245
1798,250355.9077298845
235,152114.90604177225
2366,116750.66849094814
1027,129586.87634181624
1195,143369.67909498804
1303,67064.0934564866
148,182542.18764070986
608,165687.83614413103
2515,204992.104203646
821,297343.9379826479
2500,264192.5820820416
745,104709.86815663268
741,132979.44717457637
1611,117118.13002262313
2532,141487.88459696318
1081,228548.63307072007
1692,417681.9615376367
2520,185781.61799162824
276,113722.6490236598
1992,119854.6676790752
663,68889.18563742124
418,107728.91104346876
1733,201265.35908991098
2359,152482.7366881703
253,201363.15489441378
1518,198294.70053140723
2035,141223.9715746021
2919,79791.05290193282
1540,228734.1777498077
2120,154242.48894631828
1674,170604.53945336008
256,149035.3188676785
2361,117020.17248139581
978,75864.62032777727
2280,151462.95226344306
2095,208239.33649543833
1709,321150.15355490154
2801,232279.5557267121
1246,114793.05218105656
2373,96327.26476756425
1055,293041.2641533697
2017,128601.38303194978
1099,291194.8424409027
1344,91278.94620564117
835,226669.17126852335
1117,234809.8005747265
2043,91012.18429946271
2085,124321.81095485835
410,142880.6934546841
2650,104430.55251816599
2867,184852.15746997183
1668,107172.55060700841
1161,162493.1317857712
2122,185178.38869066595
2539,156748.9614597741
1047,129028.68050719294
1445,134088.5646530505
541,121376.58067780573
569,228249.78868712217
1276,116514.70962277782
918,159862.73826711072
326,178983.97306659125
1936,123236.43057963323
895,100266.61869036162
257,167563.72255782984
1241,168049.94023874012
1545,115375.76337598199
1189,172729.24091982024
270,135740.88261586337
2066,205277.0293465006
693,93159.15704445231
1259,148835.21517608254
2916,159674.70263151466
2321,298799.9892909128
1977,92088.16009548934
1895,143812.3681487618
1240,169357.82091563934
85,148188.05935384854
1823,135610.3588254271
825,284060.3119708871
110,223446.95976322802
697,110332.7969408782
2297,114243.4018949309
1231,138678.1850480903
1355,132693.3655970465
968,353268.0594668558
584,214092.58080264105
1315,128742.34707135559
1606,141174.02148903804
206,110081.57758899951
1685,375250.0745893727
2016,136082.14633637248
869,196835.7378059852
2135,121301.44600247101
2346,186638.61417700807
2430,230886.81439148763
2198,80893.76128452254
2652,123965.25901132831
27,122934.5817839147
241,181959.68595554843
906,132663.24990362095
1506,123471.29973204348
2098,353138.1949496934
1435,224455.98869461365
2213,167158.3018346391
1274,128928.56466863246
743,22095.156726860092
1737,196957.71353534205
2797,260246.8354289103
2185,52496.64790449818
58,174189.49139100756
830,198221.48609549477
808,115608.16494247496
680,136457.17285616652
1153,88864.6052952534
1291,146222.90154744426
1818,146933.8028669177
2161,184909.2023760556
1883,113933.79373340218
350,323804.1917893343
2473,138618.05307762048
295,183787.14618472368
293,187264.4763117222
859,132902.11052039659
