Id,SalePrice
2658,119975.95257858586
2718,162087.59667814928
2414,223223.89600061113
1989,108179.67253853736
625,183840.02389209977
333,88172.24470505597
1327,104134.4609531905
858,151102.98587268917
95,160141.27582109623
1568,152431.69407963744
2482,156722.15936847223
1364,119631.26431060483
2584,146324.46816859284
818,269452.52326788404
2673,139484.00285821443
2089,130562.98822176513
1297,159136.68102916054
790,119832.24509446688
2616,189832.39475999298
720,198508.4783677542
222,164355.74133775302
557,128493.83768039488
1148,186900.01547109988
2766,172823.06131169063
534,168930.90106772518
1452,118865.62753419482
630,133919.18480174142
2648,117031.22435248617
125,166943.14272529818
1904,68218.32078381648
1670,108515.45920699449
756,100421.97328002633
717,183392.0528057681
1032,145650.36422939843
852,218203.99708882312
1731,176772.54481325333
2639,121032.2000632681
2071,96338.49832109474
1267,126862.20814683536
1851,189593.87832722184
567,181377.8676105867
2439,208131.41937080098
1898,145035.37315711234
647,153175.06899338774
2256,200016.58605556702
979,93026.92148127561
1444,221746.74725954473
2485,129053.86766229785
157,129740.13767333991
88,123527.58867555535
2003,100567.7842166985
186,182327.24636694166
1425,230533.625585348
2695,125337.3138391542
738,110813.48671949342
395,140498.4577848838
1353,157539.93808857846
1878,134870.37295065564
390,155300.3567938918
1456,226582.19486593793
1103,306427.2316572501
1387,125351.6206933036
2070,150991.17008683787
1199,161317.82205084767
2479,177367.02867363623
501,321733.1223339826
2362,95061.17491499988
1718,207096.94543721812
2188,101023.54311672639
1483,155669.16790078982
2557,106733.83994409227
437,338217.11525957426
2224,204059.35283397883
1628,165250.32541812048
397,143530.6561016732
587,198445.5413916418
2182,531031.2568443818
971,141060.61018582573
2611,137400.7199480512
1887,97054.47403219626
2399,375522.1345184591
2148,194925.12881393227
304,119548.0114219117
1997,135323.0460845373
2817,124454.3205945082
1431,224419.01969885745
427,380248.2844817137
263,121576.19355958312
598,180018.8931797612
2895,231392.14369394502
687,126829.45272503386
1822,141662.89653935644
2191,109163.7257548217
179,120175.03033588309
1009,216002.4005583047
2010,140233.8713633935
1991,149254.74858557165
1411,189652.9846810405
1721,236134.4065617361
1144,199376.11707763947
593,214390.93962016245
575,319199.8602972055
1249,169330.1860348129
